trips_year,trips_month,DayOfWeekStartTimeNumber,DayOfWeekStartTimeAt,WeekNumber,usertype,trips_average
2020,1,2,Tuesday,2,Subscriber,645
2020,1,2,Tuesday,3,Customer,1834
2020,1,2,Tuesday,3,Subscriber,665
2020,1,2,Tuesday,4,Customer,2194
2020,1,2,Tuesday,4,Subscriber,669
2020,1,2,Tuesday,5,Customer,2866
2020,1,2,Tuesday,5,Subscriber,639
2020,1,3,Wednesday,1,Customer,2944
2020,1,3,Wednesday,1,Subscriber,765
2020,1,3,Wednesday,2,Customer,1825
2020,1,3,Wednesday,2,Subscriber,595
2020,1,3,Wednesday,3,Customer,1573
2020,1,3,Wednesday,3,Subscriber,659
2020,1,3,Wednesday,4,Customer,2714
2020,1,3,Wednesday,4,Subscriber,658
2020,1,3,Wednesday,5,Customer,2591
2020,1,3,Wednesday,5,Subscriber,643
2020,1,4,Thursday,1,Customer,2212
2020,1,4,Thursday,1,Subscriber,687
2020,1,4,Thursday,2,Customer,1510
2020,1,4,Thursday,2,Subscriber,664
2020,1,4,Thursday,3,Customer,1478
2020,1,4,Thursday,3,Subscriber,594
2020,1,4,Thursday,4,Customer,2966
2020,1,4,Thursday,4,Subscriber,644
2020,1,4,Thursday,5,Customer,2054
2020,1,4,Thursday,5,Subscriber,663
2020,1,5,Friday,1,Customer,1870
2020,1,5,Friday,1,Subscriber,657
2020,1,5,Friday,2,Customer,2348
2020,1,5,Friday,2,Subscriber,633
2020,1,5,Friday,3,Customer,2563
2020,1,5,Friday,3,Subscriber,593
2020,1,5,Friday,4,Customer,2581
2020,1,5,Friday,4,Subscriber,703
2020,1,5,Friday,5,Customer,1685
2020,1,5,Friday,5,Subscriber,701
2020,1,6,Saturday,1,Customer,1914
2020,1,6,Saturday,1,Subscriber,621
2020,1,6,Saturday,2,Customer,3160
2020,1,6,Saturday,2,Subscriber,586
2020,1,6,Saturday,3,Customer,3568
2020,1,6,Saturday,3,Subscriber,609
2020,1,6,Saturday,4,Customer,4745
2020,1,6,Saturday,4,Subscriber,591
2020,1,7,Sunday,2,Customer,2035
2020,1,7,Sunday,2,Subscriber,644
2020,1,7,Sunday,3,Customer,3742
2020,1,7,Sunday,3,Subscriber,627
2020,1,7,Sunday,4,Customer,5094
2020,1,7,Sunday,4,Subscriber,602
2020,1,7,Sunday,5,Customer,2232
2020,1,7,Sunday,5,Subscriber,709
2020,2,1,Monday,6,Customer,2020
2020,2,1,Monday,6,Subscriber,667
2020,2,1,Monday,7,Customer,1811
2020,2,1,Monday,7,Subscriber,645
2020,2,1,Monday,8,Customer,2501
2020,2,1,Monday,8,Subscriber,648
2020,2,1,Monday,9,Customer,1748
2020,2,1,Monday,9,Subscriber,629
2020,2,2,Tuesday,6,Customer,1648
2020,2,2,Tuesday,6,Subscriber,633
2020,2,2,Tuesday,7,Customer,1936
2020,2,2,Tuesday,7,Subscriber,642
2020,2,2,Tuesday,8,Customer,1862
2020,2,2,Tuesday,8,Subscriber,647
2020,2,2,Tuesday,9,Customer,1860
2020,2,2,Tuesday,9,Subscriber,637
2020,2,3,Wednesday,6,Customer,2322
2020,2,3,Wednesday,6,Subscriber,619
2020,2,3,Wednesday,7,Customer,3454
2020,2,3,Wednesday,7,Subscriber,638
2020,2,3,Wednesday,8,Customer,2279
2020,2,3,Wednesday,8,Subscriber,611
2020,2,3,Wednesday,9,Customer,2738
2020,2,3,Wednesday,9,Subscriber,598
2020,2,4,Thursday,6,Customer,2984
2020,2,4,Thursday,6,Subscriber,647
2020,2,4,Thursday,7,Customer,3411
2020,2,4,Thursday,7,Subscriber,708
2020,2,4,Thursday,8,Customer,3013
2020,2,4,Thursday,8,Subscriber,588
2020,2,4,Thursday,9,Customer,2406
2020,2,4,Thursday,9,Subscriber,637
2020,2,5,Friday,6,Customer,2752
2020,2,5,Friday,6,Subscriber,666
2020,2,5,Friday,7,Customer,2567
2020,2,5,Friday,7,Subscriber,609
2020,2,5,Friday,8,Customer,2295
2020,2,5,Friday,8,Subscriber,632
2020,2,5,Friday,9,Customer,3441
2020,2,5,Friday,9,Subscriber,653
2020,2,6,Saturday,5,Customer,2094
2020,2,6,Saturday,5,Subscriber,670
2020,2,6,Saturday,6,Customer,2021
2020,2,6,Saturday,6,Subscriber,666
2020,2,6,Saturday,7,Customer,2473
2020,2,6,Saturday,7,Subscriber,633
2020,2,6,Saturday,8,Customer,2421
2020,2,6,Saturday,8,Subscriber,801
2020,2,6,Saturday,9,Customer,2557
2020,2,6,Saturday,9,Subscriber,735
2020,2,7,Sunday,6,Customer,2206
2020,2,7,Sunday,6,Subscriber,818
2020,2,7,Sunday,7,Customer,2802
2020,2,7,Sunday,7,Subscriber,637
2020,2,7,Sunday,8,Customer,2386
2020,2,7,Sunday,8,Subscriber,711
2020,2,7,Sunday,9,Customer,2421
2020,2,7,Sunday,9,Subscriber,936
2020,3,1,Monday,10,Customer,1975
2020,3,1,Monday,10,Subscriber,669
2020,3,1,Monday,11,Customer,2495
2020,3,1,Monday,11,Subscriber,618
2020,3,1,Monday,12,Customer,2176
2020,3,1,Monday,12,Subscriber,763
2020,3,1,Monday,13,Customer,2563
2020,3,1,Monday,13,Subscriber,1032
2020,3,1,Monday,14,Customer,2316
2020,3,1,Monday,14,Subscriber,895
2020,3,2,Tuesday,10,Customer,1866
2020,3,2,Tuesday,10,Subscriber,708
2020,3,2,Tuesday,11,Customer,1973
2020,3,2,Tuesday,11,Subscriber,690
2020,3,2,Tuesday,12,Customer,2622
2020,3,2,Tuesday,12,Subscriber,923
2020,3,2,Tuesday,13,Customer,2248
2020,3,2,Tuesday,13,Subscriber,988
2020,3,2,Tuesday,14,Customer,2337
2020,3,2,Tuesday,14,Subscriber,894
2020,3,3,Wednesday,10,Customer,1931
2020,3,3,Wednesday,10,Subscriber,687
2020,3,3,Wednesday,11,Customer,2039
2020,3,3,Wednesday,11,Subscriber,671
2020,3,3,Wednesday,12,Customer,2205
2020,3,3,Wednesday,12,Subscriber,797
2020,3,3,Wednesday,13,Customer,3333
2020,3,3,Wednesday,13,Subscriber,1198
2020,3,4,Thursday,10,Customer,2114
2020,3,4,Thursday,10,Subscriber,702
2020,3,4,Thursday,11,Customer,2324
2020,3,4,Thursday,11,Subscriber,741
2020,3,4,Thursday,12,Customer,2044
2020,3,4,Thursday,12,Subscriber,917
2020,3,4,Thursday,13,Customer,1669
2020,3,4,Thursday,13,Subscriber,864
2020,3,5,Friday,10,Customer,1893
2020,3,5,Friday,10,Subscriber,637
2020,3,5,Friday,11,Customer,2384
2020,3,5,Friday,11,Subscriber,751
2020,3,5,Friday,12,Customer,2701
2020,3,5,Friday,12,Subscriber,814
2020,3,5,Friday,13,Customer,2667
2020,3,5,Friday,13,Subscriber,851
2020,3,6,Saturday,10,Customer,2336
2020,3,6,Saturday,10,Subscriber,832
2020,3,6,Saturday,11,Customer,2013
2020,3,6,Saturday,11,Subscriber,683
2020,3,6,Saturday,12,Customer,3021
2020,3,6,Saturday,12,Subscriber,978
2020,3,6,Saturday,13,Customer,2021
2020,3,6,Saturday,13,Subscriber,1072
2020,3,7,Sunday,10,Customer,2502
2020,3,7,Sunday,10,Subscriber,895
2020,3,7,Sunday,11,Customer,2720
2020,3,7,Sunday,11,Subscriber,952
2020,3,7,Sunday,12,Customer,2811
2020,3,7,Sunday,12,Subscriber,829
2020,3,7,Sunday,13,Customer,2312
2020,3,7,Sunday,13,Subscriber,1009
2020,3,7,Sunday,14,Customer,2264
2020,3,7,Sunday,14,Subscriber,900
2020,4,1,Monday,15,Customer,2054
2020,4,1,Monday,15,Subscriber,1031
2020,4,1,Monday,16,Customer,1775
2020,4,1,Monday,16,Subscriber,953
2020,4,1,Monday,17,Customer,2338
2020,4,1,Monday,17,Subscriber,1129
2020,4,1,Monday,18,Customer,1942
2020,4,1,Monday,18,Subscriber,1072
2020,4,2,Tuesday,15,Customer,2667
2020,4,2,Tuesday,15,Subscriber,1194
2020,4,2,Tuesday,16,Customer,1685
2020,4,2,Tuesday,16,Subscriber,924
2020,4,2,Tuesday,17,Customer,2139
2020,4,2,Tuesday,17,Subscriber,984
2020,4,2,Tuesday,18,Customer,2577
2020,4,2,Tuesday,18,Subscriber,1124
2020,4,3,Wednesday,14,Customer,1840
2020,4,3,Wednesday,14,Subscriber,1007
2020,4,3,Wednesday,15,Customer,2307
2020,4,3,Wednesday,15,Subscriber,1039
2020,4,3,Wednesday,16,Customer,1712
2020,4,3,Wednesday,16,Subscriber,951
2020,4,3,Wednesday,17,Customer,2122
2020,4,3,Wednesday,17,Subscriber,906
2020,4,3,Wednesday,18,Customer,3010
2020,4,3,Wednesday,18,Subscriber,791
2020,4,4,Thursday,14,Customer,2225
2020,4,4,Thursday,14,Subscriber,1007
2020,4,4,Thursday,15,Customer,1738
2020,4,4,Thursday,15,Subscriber,919
2020,4,4,Thursday,16,Customer,1677
2020,4,4,Thursday,16,Subscriber,961
2020,4,4,Thursday,17,Customer,1987
2020,4,4,Thursday,17,Subscriber,898
2020,4,4,Thursday,18,Customer,2090
2020,4,4,Thursday,18,Subscriber,996
2020,4,5,Friday,14,Customer,2470
2020,4,5,Friday,14,Subscriber,1183
2020,4,5,Friday,15,Customer,2119
2020,4,5,Friday,15,Subscriber,1056
2020,4,5,Friday,16,Customer,1866
2020,4,5,Friday,16,Subscriber,881
2020,4,5,Friday,17,Customer,2111
2020,4,5,Friday,17,Subscriber,966
2020,4,6,Saturday,14,Customer,2024
2020,4,6,Saturday,14,Subscriber,1062
2020,4,6,Saturday,15,Customer,2854
2020,4,6,Saturday,15,Subscriber,1238
2020,4,6,Saturday,16,Customer,2588
2020,4,6,Saturday,16,Subscriber,1305
2020,4,6,Saturday,17,Customer,1910
2020,4,6,Saturday,17,Subscriber,895
2020,4,7,Sunday,15,Customer,2290
2020,4,7,Sunday,15,Subscriber,1174
2020,4,7,Sunday,16,Customer,2530
2020,4,7,Sunday,16,Subscriber,1223
2020,4,7,Sunday,17,Customer,2613
2020,4,7,Sunday,17,Subscriber,1253
2020,4,7,Sunday,18,Customer,2715
2020,4,7,Sunday,18,Subscriber,1362
2020,5,1,Monday,19,Customer,1855
2020,5,1,Monday,19,Subscriber,894
2020,5,1,Monday,20,Customer,2015
2020,5,1,Monday,20,Subscriber,953
2020,5,1,Monday,21,Customer,2077
2020,5,1,Monday,21,Subscriber,1000
2020,5,1,Monday,22,Customer,3030
2020,5,1,Monday,22,Subscriber,1310
2020,5,2,Tuesday,19,Customer,1458
2020,5,2,Tuesday,19,Subscriber,937
2020,5,2,Tuesday,20,Customer,2102
2020,5,2,Tuesday,20,Subscriber,1033
2020,5,2,Tuesday,21,Customer,2216
2020,5,2,Tuesday,21,Subscriber,984
2020,5,2,Tuesday,22,Customer,2987
2020,5,2,Tuesday,22,Subscriber,1126
2020,5,3,Wednesday,19,Customer,2194
2020,5,3,Wednesday,19,Subscriber,1074
2020,5,3,Wednesday,20,Customer,2638
2020,5,3,Wednesday,20,Subscriber,1118
2020,5,3,Wednesday,21,Customer,2422
2020,5,3,Wednesday,21,Subscriber,1121
2020,5,3,Wednesday,22,Customer,2572
2020,5,3,Wednesday,22,Subscriber,1156
2020,5,4,Thursday,19,Customer,2419
2020,5,4,Thursday,19,Subscriber,1093
2020,5,4,Thursday,20,Customer,2746
2020,5,4,Thursday,20,Subscriber,1131
2020,5,4,Thursday,21,Customer,2349
2020,5,4,Thursday,21,Subscriber,1117
2020,5,4,Thursday,22,Customer,2244
2020,5,4,Thursday,22,Subscriber,1070
2020,5,5,Friday,18,Customer,2734
2020,5,5,Friday,18,Subscriber,1139
2020,5,5,Friday,19,Customer,1832
2020,5,5,Friday,19,Subscriber,943
2020,5,5,Friday,20,Customer,2587
2020,5,5,Friday,20,Subscriber,1178
2020,5,5,Friday,21,Customer,2645
2020,5,5,Friday,21,Subscriber,1130
2020,5,5,Friday,22,Customer,2718
2020,5,5,Friday,22,Subscriber,1188
2020,5,6,Saturday,18,Customer,3146
2020,5,6,Saturday,18,Subscriber,1387
2020,5,6,Saturday,19,Customer,2599
2020,5,6,Saturday,19,Subscriber,1250
2020,5,6,Saturday,20,Customer,2710
2020,5,6,Saturday,20,Subscriber,1257
2020,5,6,Saturday,21,Customer,2739
2020,5,6,Saturday,21,Subscriber,1264
2020,5,6,Saturday,22,Customer,2523
2020,5,6,Saturday,22,Subscriber,1296
2020,5,7,Sunday,19,Customer,3003
2020,5,7,Sunday,19,Subscriber,1298
2020,5,7,Sunday,20,Customer,1904
2020,5,7,Sunday,20,Subscriber,887
2020,5,7,Sunday,21,Customer,2148
2020,5,7,Sunday,21,Subscriber,819
2020,5,7,Sunday,22,Customer,3102
2020,5,7,Sunday,22,Subscriber,1373
2020,5,7,Sunday,23,Customer,1666
2020,5,7,Sunday,23,Subscriber,1033
2020,6,1,Monday,24,Customer,2511
2020,6,1,Monday,24,Subscriber,1089
2020,6,1,Monday,25,Customer,2568
2020,6,1,Monday,25,Subscriber,1047
2020,6,1,Monday,26,Customer,2505
2020,6,1,Monday,26,Subscriber,970
2020,6,1,Monday,27,Customer,2600
2020,6,1,Monday,27,Subscriber,971
2020,6,2,Tuesday,24,Customer,2306
2020,6,2,Tuesday,24,Subscriber,953
2020,6,2,Tuesday,25,Customer,2536
2020,6,2,Tuesday,25,Subscriber,1078
2020,6,2,Tuesday,26,Customer,2613
2020,6,2,Tuesday,26,Subscriber,1108
2020,6,2,Tuesday,27,Customer,2462
2020,6,2,Tuesday,27,Subscriber,1045
2020,6,3,Wednesday,23,Customer,2245
2020,6,3,Wednesday,23,Subscriber,1105
2020,6,3,Wednesday,24,Customer,2227
2020,6,3,Wednesday,24,Subscriber,983
2020,6,3,Wednesday,25,Customer,2546
2020,6,3,Wednesday,25,Subscriber,1071
2020,6,3,Wednesday,26,Customer,2517
2020,6,3,Wednesday,26,Subscriber,1066
2020,6,4,Thursday,23,Customer,2234
2020,6,4,Thursday,23,Subscriber,1168
2020,6,4,Thursday,24,Customer,2500
2020,6,4,Thursday,24,Subscriber,1136
2020,6,4,Thursday,25,Customer,2497
2020,6,4,Thursday,25,Subscriber,1054
2020,6,4,Thursday,26,Customer,2600
2020,6,4,Thursday,26,Subscriber,1099
2020,6,5,Friday,23,Customer,2345
2020,6,5,Friday,23,Subscriber,1191
2020,6,5,Friday,24,Customer,2278
2020,6,5,Friday,24,Subscriber,1046
2020,6,5,Friday,25,Customer,2430
2020,6,5,Friday,25,Subscriber,1096
2020,6,5,Friday,26,Customer,2320
2020,6,5,Friday,26,Subscriber,918
2020,6,6,Saturday,23,Customer,2516
2020,6,6,Saturday,23,Subscriber,1364
2020,6,6,Saturday,24,Customer,2484
2020,6,6,Saturday,24,Subscriber,1123
2020,6,6,Saturday,25,Customer,2540
2020,6,6,Saturday,25,Subscriber,1110
2020,6,6,Saturday,26,Customer,2742
2020,6,6,Saturday,26,Subscriber,1215
2020,6,7,Sunday,24,Customer,2649
2020,6,7,Sunday,24,Subscriber,1288
2020,6,7,Sunday,25,Customer,2695
2020,6,7,Sunday,25,Subscriber,1199
2020,6,7,Sunday,26,Customer,2721
2020,6,7,Sunday,26,Subscriber,1192
2020,6,7,Sunday,27,Customer,2987
2020,6,7,Sunday,27,Subscriber,1206
2020,7,1,Monday,28,Customer,2891
2020,7,1,Monday,28,Subscriber,1038
2020,7,1,Monday,29,Customer,2888
2020,7,1,Monday,29,Subscriber,1034
2020,7,1,Monday,30,Customer,2763
2020,7,1,Monday,30,Subscriber,1003
2020,7,1,Monday,31,Customer,2565
2020,7,1,Monday,31,Subscriber,996
2020,7,2,Tuesday,28,Customer,2579
2020,7,2,Tuesday,28,Subscriber,1020
2020,7,2,Tuesday,29,Customer,2623
2020,7,2,Tuesday,29,Subscriber,1003
2020,7,2,Tuesday,30,Customer,2200
2020,7,2,Tuesday,30,Subscriber,982
2020,7,2,Tuesday,31,Customer,2601
2020,7,2,Tuesday,31,Subscriber,1049
2020,7,3,Wednesday,27,Customer,2593
2020,7,3,Wednesday,27,Subscriber,1040
2020,7,3,Wednesday,28,Customer,2446
2020,7,3,Wednesday,28,Subscriber,1019
2020,7,3,Wednesday,29,Customer,2334
2020,7,3,Wednesday,29,Subscriber,946
2020,7,3,Wednesday,30,Customer,2329
2020,7,3,Wednesday,30,Subscriber,1019
2020,7,3,Wednesday,31,Customer,2469
2020,7,3,Wednesday,31,Subscriber,981
2020,7,4,Thursday,27,Customer,2607
2020,7,4,Thursday,27,Subscriber,1084
2020,7,4,Thursday,28,Customer,2450
2020,7,4,Thursday,28,Subscriber,984
2020,7,4,Thursday,29,Customer,2534
2020,7,4,Thursday,29,Subscriber,1023
2020,7,4,Thursday,30,Customer,2484
2020,7,4,Thursday,30,Subscriber,1020
2020,7,4,Thursday,31,Customer,2458
2020,7,4,Thursday,31,Subscriber,970
2020,7,5,Friday,27,Customer,2849
2020,7,5,Friday,27,Subscriber,1194
2020,7,5,Friday,28,Customer,2531
2020,7,5,Friday,28,Subscriber,1045
2020,7,5,Friday,29,Customer,2508
2020,7,5,Friday,29,Subscriber,987
2020,7,5,Friday,30,Customer,2595
2020,7,5,Friday,30,Subscriber,1031
2020,7,5,Friday,31,Customer,2413
2020,7,5,Friday,31,Subscriber,1002
2020,7,6,Saturday,27,Customer,3057
2020,7,6,Saturday,27,Subscriber,1241
2020,7,6,Saturday,28,Customer,2715
2020,7,6,Saturday,28,Subscriber,1132
2020,7,6,Saturday,29,Customer,2778
2020,7,6,Saturday,29,Subscriber,1117
2020,7,6,Saturday,30,Customer,2962
2020,7,6,Saturday,30,Subscriber,1177
2020,7,7,Sunday,28,Customer,2991
2020,7,7,Sunday,28,Subscriber,1242
2020,7,7,Sunday,29,Customer,2997
2020,7,7,Sunday,29,Subscriber,1202
2020,7,7,Sunday,30,Customer,3043
2020,7,7,Sunday,30,Subscriber,1098
2020,7,7,Sunday,31,Customer,2917
2020,7,7,Sunday,31,Subscriber,1121
2020,8,1,Monday,32,Customer,2244
2020,8,1,Monday,32,Subscriber,920
2020,8,1,Monday,33,Customer,2061
2020,8,1,Monday,33,Subscriber,987
2020,8,1,Monday,34,Customer,2145
2020,8,1,Monday,34,Subscriber,920
2020,8,1,Monday,35,Customer,2135
2020,8,1,Monday,35,Subscriber,906
2020,8,1,Monday,36,Customer,1975
2020,8,1,Monday,36,Subscriber,917
2020,8,2,Tuesday,32,Customer,2344
2020,8,2,Tuesday,32,Subscriber,976
2020,8,2,Tuesday,33,Customer,2235
2020,8,2,Tuesday,33,Subscriber,962
2020,8,2,Tuesday,34,Customer,2148
2020,8,2,Tuesday,34,Subscriber,949
2020,8,2,Tuesday,35,Customer,1941
2020,8,2,Tuesday,35,Subscriber,921
2020,8,3,Wednesday,32,Customer,2238
2020,8,3,Wednesday,32,Subscriber,960
2020,8,3,Wednesday,33,Customer,2059
2020,8,3,Wednesday,33,Subscriber,957
2020,8,3,Wednesday,34,Customer,1986
2020,8,3,Wednesday,34,Subscriber,937
2020,8,3,Wednesday,35,Customer,1970
2020,8,3,Wednesday,35,Subscriber,935
2020,8,4,Thursday,32,Customer,2266
2020,8,4,Thursday,32,Subscriber,953
2020,8,4,Thursday,33,Customer,2067
2020,8,4,Thursday,33,Subscriber,954
2020,8,4,Thursday,34,Customer,2114
2020,8,4,Thursday,34,Subscriber,963
2020,8,4,Thursday,35,Customer,1933
2020,8,4,Thursday,35,Subscriber,891
2020,8,5,Friday,32,Customer,2394
2020,8,5,Friday,32,Subscriber,983
2020,8,5,Friday,33,Customer,2008
2020,8,5,Friday,33,Subscriber,977
2020,8,5,Friday,34,Customer,2167
2020,8,5,Friday,34,Subscriber,941
2020,8,5,Friday,35,Customer,2045
2020,8,5,Friday,35,Subscriber,898
2020,8,6,Saturday,31,Customer,2580
2020,8,6,Saturday,31,Subscriber,1107
2020,8,6,Saturday,32,Customer,2610
2020,8,6,Saturday,32,Subscriber,1106
2020,8,6,Saturday,33,Customer,2287
2020,8,6,Saturday,33,Subscriber,1087
2020,8,6,Saturday,34,Customer,2403
2020,8,6,Saturday,34,Subscriber,1080
2020,8,6,Saturday,35,Customer,2342
2020,8,6,Saturday,35,Subscriber,1065
2020,8,7,Sunday,32,Customer,2504
2020,8,7,Sunday,32,Subscriber,1094
2020,8,7,Sunday,33,Customer,2673
2020,8,7,Sunday,33,Subscriber,1118
2020,8,7,Sunday,34,Customer,2498
2020,8,7,Sunday,34,Subscriber,1142
2020,8,7,Sunday,35,Customer,2407
2020,8,7,Sunday,35,Subscriber,1054
2020,8,7,Sunday,36,Customer,2449
2020,8,7,Sunday,36,Subscriber,1115
2020,9,1,Monday,37,Customer,2449
2020,9,1,Monday,37,Subscriber,1061
2020,9,1,Monday,38,Customer,1822
2020,9,1,Monday,38,Subscriber,881
2020,9,1,Monday,39,Customer,1852
2020,9,1,Monday,39,Subscriber,901
2020,9,1,Monday,40,Customer,1374
2020,9,1,Monday,40,Subscriber,787
2020,9,2,Tuesday,36,Customer,1533
2020,9,2,Tuesday,36,Subscriber,826
2020,9,2,Tuesday,37,Customer,1340
2020,9,2,Tuesday,37,Subscriber,777
2020,9,2,Tuesday,38,Customer,1779
2020,9,2,Tuesday,38,Subscriber,892
2020,9,2,Tuesday,39,Customer,1765
2020,9,2,Tuesday,39,Subscriber,863
2020,9,2,Tuesday,40,Customer,1399
2020,9,2,Tuesday,40,Subscriber,803
2020,9,3,Wednesday,36,Customer,1858
2020,9,3,Wednesday,36,Subscriber,910
2020,9,3,Wednesday,37,Customer,1460
2020,9,3,Wednesday,37,Subscriber,825
2020,9,3,Wednesday,38,Customer,1858
2020,9,3,Wednesday,38,Subscriber,920
2020,9,3,Wednesday,39,Customer,1756
2020,9,3,Wednesday,39,Subscriber,887
2020,9,3,Wednesday,40,Customer,1322
2020,9,3,Wednesday,40,Subscriber,778
2020,9,4,Thursday,36,Customer,1817
2020,9,4,Thursday,36,Subscriber,893
2020,9,4,Thursday,37,Customer,1543
2020,9,4,Thursday,37,Subscriber,849
2020,9,4,Thursday,38,Customer,1596
2020,9,4,Thursday,38,Subscriber,856
2020,9,4,Thursday,39,Customer,1636
2020,9,4,Thursday,39,Subscriber,883
2020,9,5,Friday,36,Customer,2059
2020,9,5,Friday,36,Subscriber,1002
2020,9,5,Friday,37,Customer,1590
2020,9,5,Friday,37,Subscriber,870
2020,9,5,Friday,38,Customer,1729
2020,9,5,Friday,38,Subscriber,864
2020,9,5,Friday,39,Customer,1781
2020,9,5,Friday,39,Subscriber,903
2020,9,6,Saturday,36,Customer,2462
2020,9,6,Saturday,36,Subscriber,1099
2020,9,6,Saturday,37,Customer,1725
2020,9,6,Saturday,37,Subscriber,879
2020,9,6,Saturday,38,Customer,2092
2020,9,6,Saturday,38,Subscriber,1020
2020,9,6,Saturday,39,Customer,2053
2020,9,6,Saturday,39,Subscriber,976
2020,9,7,Sunday,37,Customer,2339
2020,9,7,Sunday,37,Subscriber,982
2020,9,7,Sunday,38,Customer,2306
2020,9,7,Sunday,38,Subscriber,1097
2020,9,7,Sunday,39,Customer,2157
2020,9,7,Sunday,39,Subscriber,994
2020,9,7,Sunday,40,Customer,2029
2020,9,7,Sunday,40,Subscriber,986
2020,10,1,Monday,41,Customer,1449
2020,10,1,Monday,41,Subscriber,805
2020,10,1,Monday,42,Customer,1403
2020,10,1,Monday,42,Subscriber,764
2020,10,1,Monday,43,Customer,1298
2020,10,1,Monday,43,Subscriber,729
2020,10,1,Monday,44,Customer,996
2020,10,1,Monday,44,Subscriber,710
2020,10,2,Tuesday,41,Customer,1551
2020,10,2,Tuesday,41,Subscriber,855
2020,10,2,Tuesday,42,Customer,1567
2020,10,2,Tuesday,42,Subscriber,840
2020,10,2,Tuesday,43,Customer,1088
2020,10,2,Tuesday,43,Subscriber,718
2020,10,2,Tuesday,44,Customer,1142
2020,10,2,Tuesday,44,Subscriber,774
2020,10,3,Wednesday,41,Customer,1571
2020,10,3,Wednesday,41,Subscriber,875
2020,10,3,Wednesday,42,Customer,1511
2020,10,3,Wednesday,42,Subscriber,837
2020,10,3,Wednesday,43,Customer,1344
2020,10,3,Wednesday,43,Subscriber,769
2020,10,3,Wednesday,44,Customer,1232
2020,10,3,Wednesday,44,Subscriber,758
2020,10,4,Thursday,40,Customer,1262
2020,10,4,Thursday,40,Subscriber,762
2020,10,4,Thursday,41,Customer,1514
2020,10,4,Thursday,41,Subscriber,831
2020,10,4,Thursday,42,Customer,1219
2020,10,4,Thursday,42,Subscriber,757
2020,10,4,Thursday,43,Customer,1631
2020,10,4,Thursday,43,Subscriber,854
2020,10,4,Thursday,44,Customer,968
2020,10,4,Thursday,44,Subscriber,687
2020,10,5,Friday,40,Customer,1565
2020,10,5,Friday,40,Subscriber,819
2020,10,5,Friday,41,Customer,1832
2020,10,5,Friday,41,Subscriber,931
2020,10,5,Friday,42,Customer,1802
2020,10,5,Friday,42,Subscriber,1040
2020,10,5,Friday,43,Customer,1234
2020,10,5,Friday,43,Subscriber,688
2020,10,5,Friday,44,Customer,1247
2020,10,5,Friday,44,Subscriber,773
2020,10,6,Saturday,40,Customer,1683
2020,10,6,Saturday,40,Subscriber,890
2020,10,6,Saturday,41,Customer,2128
2020,10,6,Saturday,41,Subscriber,989
2020,10,6,Saturday,42,Customer,1838
2020,10,6,Saturday,42,Subscriber,861
2020,10,6,Saturday,43,Customer,1651
2020,10,6,Saturday,43,Subscriber,869
2020,10,6,Saturday,44,Customer,1804
2020,10,6,Saturday,44,Subscriber,911
2020,10,7,Sunday,41,Customer,1754
2020,10,7,Sunday,41,Subscriber,915
2020,10,7,Sunday,42,Customer,2152
2020,10,7,Sunday,42,Subscriber,975
2020,10,7,Sunday,43,Customer,1404
2020,10,7,Sunday,43,Subscriber,776
2020,10,7,Sunday,44,Customer,1501
2020,10,7,Sunday,44,Subscriber,797
2020,11,1,Monday,45,Customer,1257
2020,11,1,Monday,45,Subscriber,707
2020,11,1,Monday,46,Customer,1851
2020,11,1,Monday,46,Subscriber,835
2020,11,1,Monday,47,Customer,1174
2020,11,1,Monday,47,Subscriber,719
2020,11,1,Monday,48,Customer,1409
2020,11,1,Monday,48,Subscriber,743
2020,11,1,Monday,49,Customer,991
2020,11,1,Monday,49,Subscriber,643
2020,11,2,Tuesday,45,Customer,1528
2020,11,2,Tuesday,45,Subscriber,833
2020,11,2,Tuesday,46,Customer,1378
2020,11,2,Tuesday,46,Subscriber,749
2020,11,2,Tuesday,47,Customer,1101
2020,11,2,Tuesday,47,Subscriber,732
2020,11,2,Tuesday,48,Customer,1296
2020,11,2,Tuesday,48,Subscriber,675
2020,11,3,Wednesday,45,Customer,1641
2020,11,3,Wednesday,45,Subscriber,836
2020,11,3,Wednesday,46,Customer,1225
2020,11,3,Wednesday,46,Subscriber,718
2020,11,3,Wednesday,47,Customer,1144
2020,11,3,Wednesday,47,Subscriber,737
2020,11,3,Wednesday,48,Customer,1362
2020,11,3,Wednesday,48,Subscriber,830
2020,11,4,Thursday,45,Customer,1514
2020,11,4,Thursday,45,Subscriber,803
2020,11,4,Thursday,46,Customer,1202
2020,11,4,Thursday,46,Subscriber,723
2020,11,4,Thursday,47,Customer,1410
2020,11,4,Thursday,47,Subscriber,777
2020,11,4,Thursday,48,Customer,1813
2020,11,4,Thursday,48,Subscriber,869
2020,11,5,Friday,45,Customer,1889
2020,11,5,Friday,45,Subscriber,862
2020,11,5,Friday,46,Customer,1192
2020,11,5,Friday,46,Subscriber,724
2020,11,5,Friday,47,Customer,1504
2020,11,5,Friday,47,Subscriber,831
2020,11,5,Friday,48,Customer,1737
2020,11,5,Friday,48,Subscriber,877
2020,11,6,Saturday,45,Customer,2165
2020,11,6,Saturday,45,Subscriber,1051
2020,11,6,Saturday,46,Customer,1539
2020,11,6,Saturday,46,Subscriber,764
