trips_year,trips_month,DayOfWeekStartTimeNumber,DayOfWeekStartTimeAt,WeekNumber,usertype,trips_count
2020,6,2,Tuesday,26,Subscriber,7988
2020,6,2,Tuesday,27,Customer,6087
2020,6,2,Tuesday,27,Subscriber,8308
2020,6,3,Wednesday,23,Customer,2386
2020,6,3,Wednesday,23,Subscriber,3733
2020,6,3,Wednesday,24,Customer,2789
2020,6,3,Wednesday,24,Subscriber,4750
2020,6,3,Wednesday,25,Customer,5389
2020,6,3,Wednesday,25,Subscriber,7290
2020,6,3,Wednesday,26,Customer,5180
2020,6,3,Wednesday,26,Subscriber,7532
2020,6,4,Thursday,23,Customer,2940
2020,6,4,Thursday,23,Subscriber,4581
2020,6,4,Thursday,24,Customer,5093
2020,6,4,Thursday,24,Subscriber,7020
2020,6,4,Thursday,25,Customer,5617
2020,6,4,Thursday,25,Subscriber,7545
2020,6,4,Thursday,26,Customer,7049
2020,6,4,Thursday,26,Subscriber,8768
2020,6,5,Friday,23,Customer,3618
2020,6,5,Friday,23,Subscriber,5168
2020,6,5,Friday,24,Customer,4991
2020,6,5,Friday,24,Subscriber,6832
2020,6,5,Friday,25,Customer,7734
2020,6,5,Friday,25,Subscriber,8333
2020,6,5,Friday,26,Customer,2151
2020,6,5,Friday,26,Subscriber,3912
2020,6,6,Saturday,23,Customer,7843
2020,6,6,Saturday,23,Subscriber,7148
2020,6,6,Saturday,24,Customer,6930
2020,6,6,Saturday,24,Subscriber,7132
2020,6,6,Saturday,25,Customer,7222
2020,6,6,Saturday,25,Subscriber,7206
2020,6,6,Saturday,26,Customer,10880
2020,6,6,Saturday,26,Subscriber,9367
2020,6,7,Sunday,24,Customer,6425
2020,6,7,Sunday,24,Subscriber,6594
2020,6,7,Sunday,25,Customer,7395
2020,6,7,Sunday,25,Subscriber,7016
2020,6,7,Sunday,26,Customer,7606
2020,6,7,Sunday,26,Subscriber,7022
2020,6,7,Sunday,27,Customer,11102
2020,6,7,Sunday,27,Subscriber,9018
2020,7,1,Monday,28,Customer,6799
2020,7,1,Monday,28,Subscriber,7822
2020,7,1,Monday,29,Customer,7484
2020,7,1,Monday,29,Subscriber,8906
2020,7,1,Monday,30,Customer,6868
2020,7,1,Monday,30,Subscriber,8811
2020,7,1,Monday,31,Customer,6354
2020,7,1,Monday,31,Subscriber,8475
2020,7,2,Tuesday,28,Customer,6136
2020,7,2,Tuesday,28,Subscriber,8142
2020,7,2,Tuesday,29,Customer,7542
2020,7,2,Tuesday,29,Subscriber,9493
2020,7,2,Tuesday,30,Customer,4403
2020,7,2,Tuesday,30,Subscriber,7539
2020,7,2,Tuesday,31,Customer,7820
2020,7,2,Tuesday,31,Subscriber,10065
2020,7,3,Wednesday,27,Customer,6817
2020,7,3,Wednesday,27,Subscriber,8768
2020,7,3,Wednesday,28,Customer,6897
2020,7,3,Wednesday,28,Subscriber,8761
2020,7,3,Wednesday,29,Customer,3434
2020,7,3,Wednesday,29,Subscriber,5757
2020,7,3,Wednesday,30,Customer,7025
2020,7,3,Wednesday,30,Subscriber,10054
2020,7,3,Wednesday,31,Customer,6185
2020,7,3,Wednesday,31,Subscriber,9017
2020,7,4,Thursday,27,Customer,7611
2020,7,4,Thursday,27,Subscriber,8712
2020,7,4,Thursday,28,Customer,6007
2020,7,4,Thursday,28,Subscriber,8550
2020,7,4,Thursday,29,Customer,7414
2020,7,4,Thursday,29,Subscriber,9581
2020,7,4,Thursday,30,Customer,8060
2020,7,4,Thursday,30,Subscriber,10265
2020,7,4,Thursday,31,Customer,7728
2020,7,4,Thursday,31,Subscriber,9798
2020,7,5,Friday,27,Customer,11182
2020,7,5,Friday,27,Subscriber,8824
2020,7,5,Friday,28,Customer,8102
2020,7,5,Friday,28,Subscriber,8586
2020,7,5,Friday,29,Customer,9684
2020,7,5,Friday,29,Subscriber,9957
2020,7,5,Friday,30,Customer,10026
2020,7,5,Friday,30,Subscriber,10358
2020,7,5,Friday,31,Customer,10308
2020,7,5,Friday,31,Subscriber,10972
2020,7,6,Saturday,27,Customer,12284
2020,7,6,Saturday,27,Subscriber,7384
2020,7,6,Saturday,28,Customer,12572
2020,7,6,Saturday,28,Subscriber,10156
2020,7,6,Saturday,29,Customer,13157
2020,7,6,Saturday,29,Subscriber,9467
2020,7,6,Saturday,30,Customer,15259
2020,7,6,Saturday,30,Subscriber,10738
2020,7,7,Sunday,28,Customer,10956
2020,7,7,Sunday,28,Subscriber,7295
2020,7,7,Sunday,29,Customer,12657
2020,7,7,Sunday,29,Subscriber,9672
2020,7,7,Sunday,30,Customer,8137
2020,7,7,Sunday,30,Subscriber,6240
2020,7,7,Sunday,31,Customer,11094
2020,7,7,Sunday,31,Subscriber,8407
2020,8,1,Monday,32,Customer,5030
2020,8,1,Monday,32,Subscriber,7701
2020,8,1,Monday,33,Customer,3640
2020,8,1,Monday,33,Subscriber,5836
2020,8,1,Monday,34,Customer,6921
2020,8,1,Monday,34,Subscriber,9866
2020,8,1,Monday,35,Customer,6286
2020,8,1,Monday,35,Subscriber,9697
2020,8,1,Monday,36,Customer,6425
2020,8,1,Monday,36,Subscriber,10553
2020,8,2,Tuesday,32,Customer,6989
2020,8,2,Tuesday,32,Subscriber,10336
2020,8,2,Tuesday,33,Customer,6860
2020,8,2,Tuesday,33,Subscriber,10571
2020,8,2,Tuesday,34,Customer,7437
2020,8,2,Tuesday,34,Subscriber,11402
2020,8,2,Tuesday,35,Customer,6397
2020,8,2,Tuesday,35,Subscriber,10723
2020,8,3,Wednesday,32,Customer,7089
2020,8,3,Wednesday,32,Subscriber,10356
2020,8,3,Wednesday,33,Customer,7063
2020,8,3,Wednesday,33,Subscriber,10953
2020,8,3,Wednesday,34,Customer,7780
2020,8,3,Wednesday,34,Subscriber,11390
2020,8,3,Wednesday,35,Customer,6931
2020,8,3,Wednesday,35,Subscriber,11158
2020,8,4,Thursday,32,Customer,8314
2020,8,4,Thursday,32,Subscriber,11051
2020,8,4,Thursday,33,Customer,7524
2020,8,4,Thursday,33,Subscriber,10764
2020,8,4,Thursday,34,Customer,8181
2020,8,4,Thursday,34,Subscriber,11384
2020,8,4,Thursday,35,Customer,6403
2020,8,4,Thursday,35,Subscriber,10259
2020,8,5,Friday,32,Customer,10706
2020,8,5,Friday,32,Subscriber,11384
2020,8,5,Friday,33,Customer,9022
2020,8,5,Friday,33,Subscriber,10907
2020,8,5,Friday,34,Customer,10410
2020,8,5,Friday,34,Subscriber,11650
2020,8,5,Friday,35,Customer,8340
2020,8,5,Friday,35,Subscriber,11171
2020,8,6,Saturday,31,Customer,12722
2020,8,6,Saturday,31,Subscriber,10061
2020,8,6,Saturday,32,Customer,16108
2020,8,6,Saturday,32,Subscriber,12039
2020,8,6,Saturday,33,Customer,12399
2020,8,6,Saturday,33,Subscriber,10612
2020,8,6,Saturday,34,Customer,16205
2020,8,6,Saturday,34,Subscriber,12097
2020,8,6,Saturday,35,Customer,14994
2020,8,6,Saturday,35,Subscriber,12613
2020,8,7,Sunday,32,Customer,7627
2020,8,7,Sunday,32,Subscriber,7376
2020,8,7,Sunday,33,Customer,12760
2020,8,7,Sunday,33,Subscriber,9988
2020,8,7,Sunday,34,Customer,13162
2020,8,7,Sunday,34,Subscriber,10917
2020,8,7,Sunday,35,Customer,11055
2020,8,7,Sunday,35,Subscriber,9094
2020,8,7,Sunday,36,Customer,13110
2020,8,7,Sunday,36,Subscriber,11071
2020,9,1,Monday,37,Customer,12849
2020,9,1,Monday,37,Subscriber,10341
2020,9,1,Monday,38,Customer,5176
2020,9,1,Monday,38,Subscriber,9698
2020,9,1,Monday,39,Customer,5604
2020,9,1,Monday,39,Subscriber,9881
2020,9,1,Monday,40,Customer,3441
2020,9,1,Monday,40,Subscriber,7422
2020,9,2,Tuesday,36,Customer,3113
2020,9,2,Tuesday,36,Subscriber,7391
2020,9,2,Tuesday,37,Customer,1863
2020,9,2,Tuesday,37,Subscriber,4859
2020,9,2,Tuesday,38,Customer,6416
2020,9,2,Tuesday,38,Subscriber,11433
2020,9,2,Tuesday,39,Customer,6370
2020,9,2,Tuesday,39,Subscriber,11212
2020,9,2,Tuesday,40,Customer,4382
2020,9,2,Tuesday,40,Subscriber,9591
2020,9,3,Wednesday,36,Customer,7207
2020,9,3,Wednesday,36,Subscriber,12005
2020,9,3,Wednesday,37,Customer,3716
2020,9,3,Wednesday,37,Subscriber,8585
2020,9,3,Wednesday,38,Customer,7365
2020,9,3,Wednesday,38,Subscriber,11538
2020,9,3,Wednesday,39,Customer,6647
2020,9,3,Wednesday,39,Subscriber,11490
2020,9,3,Wednesday,40,Customer,4229
2020,9,3,Wednesday,40,Subscriber,9384
2020,9,4,Thursday,36,Customer,7168
2020,9,4,Thursday,36,Subscriber,11459
2020,9,4,Thursday,37,Customer,3127
2020,9,4,Thursday,37,Subscriber,7218
2020,9,4,Thursday,38,Customer,6115
2020,9,4,Thursday,38,Subscriber,10656
2020,9,4,Thursday,39,Customer,7071
2020,9,4,Thursday,39,Subscriber,11553
2020,9,5,Friday,36,Customer,10003
2020,9,5,Friday,36,Subscriber,11806
2020,9,5,Friday,37,Customer,5465
2020,9,5,Friday,37,Subscriber,9074
2020,9,5,Friday,38,Customer,6615
2020,9,5,Friday,38,Subscriber,10039
2020,9,5,Friday,39,Customer,10296
2020,9,5,Friday,39,Subscriber,12000
2020,9,6,Saturday,36,Customer,17020
2020,9,6,Saturday,36,Subscriber,11103
2020,9,6,Saturday,37,Customer,4967
2020,9,6,Saturday,37,Subscriber,6001
2020,9,6,Saturday,38,Customer,12454
2020,9,6,Saturday,38,Subscriber,10492
2020,9,6,Saturday,39,Customer,14351
2020,9,6,Saturday,39,Subscriber,11215
2020,9,7,Sunday,37,Customer,9992
2020,9,7,Sunday,37,Subscriber,6869
2020,9,7,Sunday,38,Customer,12239
2020,9,7,Sunday,38,Subscriber,11238
2020,9,7,Sunday,39,Customer,10717
2020,9,7,Sunday,39,Subscriber,9967
2020,9,7,Sunday,40,Customer,10551
2020,9,7,Sunday,40,Subscriber,9898
2020,10,1,Monday,41,Customer,3845
2020,10,1,Monday,41,Subscriber,8414
2020,10,1,Monday,42,Customer,2982
2020,10,1,Monday,42,Subscriber,6553
2020,10,1,Monday,43,Customer,1812
2020,10,1,Monday,43,Subscriber,5534
2020,10,1,Monday,44,Customer,1333
2020,10,1,Monday,44,Subscriber,5144
2020,10,2,Tuesday,41,Customer,5298
2020,10,2,Tuesday,41,Subscriber,10450
2020,10,2,Tuesday,42,Customer,5193
2020,10,2,Tuesday,42,Subscriber,10078
2020,10,2,Tuesday,43,Customer,2256
2020,10,2,Tuesday,43,Subscriber,6833
2020,10,2,Tuesday,44,Customer,1217
2020,10,2,Tuesday,44,Subscriber,4834
2020,10,3,Wednesday,41,Customer,6099
2020,10,3,Wednesday,41,Subscriber,11037
2020,10,3,Wednesday,42,Customer,5049
2020,10,3,Wednesday,42,Subscriber,9983
2020,10,3,Wednesday,43,Customer,2715
2020,10,3,Wednesday,43,Subscriber,7391
2020,10,3,Wednesday,44,Customer,2404
2020,10,3,Wednesday,44,Subscriber,7079
2020,10,4,Thursday,40,Customer,3247
2020,10,4,Thursday,40,Subscriber,7729
2020,10,4,Thursday,41,Customer,5720
2020,10,4,Thursday,41,Subscriber,10406
2020,10,4,Thursday,42,Customer,3857
2020,10,4,Thursday,42,Subscriber,8460
2020,10,4,Thursday,43,Customer,4437
2020,10,4,Thursday,43,Subscriber,8491
2020,10,4,Thursday,44,Customer,1915
2020,10,4,Thursday,44,Subscriber,6078
2020,10,5,Friday,40,Customer,5280
2020,10,5,Friday,40,Subscriber,8995
2020,10,5,Friday,41,Customer,9246
2020,10,5,Friday,41,Subscriber,11190
2020,10,5,Friday,42,Customer,4101
2020,10,5,Friday,42,Subscriber,7458
2020,10,5,Friday,43,Customer,1892
2020,10,5,Friday,43,Subscriber,5005
2020,10,5,Friday,44,Customer,2664
2020,10,5,Friday,44,Subscriber,6556
2020,10,6,Saturday,40,Customer,6871
2020,10,6,Saturday,40,Subscriber,7483
2020,10,6,Saturday,41,Customer,13587
2020,10,6,Saturday,41,Subscriber,10680
2020,10,6,Saturday,42,Customer,6947
2020,10,6,Saturday,42,Subscriber,7295
2020,10,6,Saturday,43,Customer,5233
2020,10,6,Saturday,43,Subscriber,6943
2020,10,6,Saturday,44,Customer,5423
2020,10,6,Saturday,44,Subscriber,7518
2020,10,7,Sunday,41,Customer,5788
2020,10,7,Sunday,41,Subscriber,6819
2020,10,7,Sunday,42,Customer,10266
2020,10,7,Sunday,42,Subscriber,9043
2020,10,7,Sunday,43,Customer,1839
2020,10,7,Sunday,43,Subscriber,3282
2020,10,7,Sunday,44,Customer,3232
2020,10,7,Sunday,44,Subscriber,5156
2020,11,1,Monday,45,Customer,1983
2020,11,1,Monday,45,Subscriber,5997
2020,11,1,Monday,46,Customer,4936
2020,11,1,Monday,46,Subscriber,8899
2020,11,1,Monday,47,Customer,1623
2020,11,1,Monday,47,Subscriber,5413
2020,11,1,Monday,48,Customer,1538
2020,11,1,Monday,48,Subscriber,4762
2020,11,1,Monday,49,Customer,650
2020,11,1,Monday,49,Subscriber,3229
2020,11,2,Tuesday,45,Customer,3646
2020,11,2,Tuesday,45,Subscriber,8095
2020,11,2,Tuesday,46,Customer,2545
2020,11,2,Tuesday,46,Subscriber,6370
2020,11,2,Tuesday,47,Customer,1389
2020,11,2,Tuesday,47,Subscriber,5094
2020,11,2,Tuesday,48,Customer,517
2020,11,2,Tuesday,48,Subscriber,2226
2020,11,3,Wednesday,45,Customer,3729
2020,11,3,Wednesday,45,Subscriber,8055
2020,11,3,Wednesday,46,Customer,2181
2020,11,3,Wednesday,46,Subscriber,6431
2020,11,3,Wednesday,47,Customer,1674
2020,11,3,Wednesday,47,Subscriber,5545
2020,11,3,Wednesday,48,Customer,675
2020,11,3,Wednesday,48,Subscriber,2530
2020,11,4,Thursday,45,Customer,3953
2020,11,4,Thursday,45,Subscriber,8214
2020,11,4,Thursday,46,Customer,2366
2020,11,4,Thursday,46,Subscriber,6583
2020,11,4,Thursday,47,Customer,2666
2020,11,4,Thursday,47,Subscriber,6418
2020,11,4,Thursday,48,Customer,1182
2020,11,4,Thursday,48,Subscriber,2348
2020,11,5,Friday,45,Customer,6234
2020,11,5,Friday,45,Subscriber,9538
2020,11,5,Friday,46,Customer,2215
2020,11,5,Friday,46,Subscriber,5786
2020,11,5,Friday,47,Customer,3002
2020,11,5,Friday,47,Subscriber,6720
2020,11,5,Friday,48,Customer,1758
2020,11,5,Friday,48,Subscriber,3490
2020,11,6,Saturday,45,Customer,12559
2020,11,6,Saturday,45,Subscriber,10773
2020,11,6,Saturday,46,Customer,2502
2020,11,6,Saturday,46,Subscriber,4515
2020,11,6,Saturday,47,Customer,2690
2020,11,6,Saturday,47,Subscriber,5074
2020,11,6,Saturday,48,Customer,2848
2020,11,6,Saturday,48,Subscriber,4280
2020,11,7,Sunday,45,Customer,1957
2020,11,7,Sunday,45,Subscriber,3869
2020,11,7,Sunday,46,Customer,9249
2020,11,7,Sunday,46,Subscriber,8832
2020,11,7,Sunday,47,Customer,970
2020,11,7,Sunday,47,Subscriber,2424
2020,11,7,Sunday,48,Customer,1596
2020,11,7,Sunday,48,Subscriber,3321
2020,11,7,Sunday,49,Customer,1795
2020,11,7,Sunday,49,Subscriber,3556
2020,12,1,Monday,50,Customer,858
2020,12,1,Monday,50,Subscriber,3769
2020,12,1,Monday,51,Customer,818
2020,12,1,Monday,51,Subscriber,3541
2020,12,1,Monday,52,Customer,1076
2020,12,1,Monday,52,Subscriber,3536
2020,12,1,Monday,53,Customer,742
2020,12,1,Monday,53,Subscriber,2877
2020,12,2,Tuesday,49,Customer,752
2020,12,2,Tuesday,49,Subscriber,3689
2020,12,2,Tuesday,50,Customer,802
2020,12,2,Tuesday,50,Subscriber,3862
2020,12,2,Tuesday,51,Customer,763
2020,12,2,Tuesday,51,Subscriber,3591
2020,12,2,Tuesday,52,Customer,1076
2020,12,2,Tuesday,52,Subscriber,3730
2020,12,2,Tuesday,53,Customer,537
2020,12,2,Tuesday,53,Subscriber,2075
2020,12,3,Wednesday,49,Customer,1072
2020,12,3,Wednesday,49,Subscriber,4300
2020,12,3,Wednesday,50,Customer,1475
2020,12,3,Wednesday,50,Subscriber,5095
2020,12,3,Wednesday,51,Customer,652
2020,12,3,Wednesday,51,Subscriber,3098
2020,12,3,Wednesday,52,Customer,1049
2020,12,3,Wednesday,52,Subscriber,3420
2020,12,3,Wednesday,53,Customer,311
2020,12,3,Wednesday,53,Subscriber,1518
2020,12,4,Thursday,49,Customer,1149
2020,12,4,Thursday,49,Subscriber,4189
2020,12,4,Thursday,50,Customer,1969
2020,12,4,Thursday,50,Subscriber,5593
2020,12,4,Thursday,51,Customer,710
2020,12,4,Thursday,51,Subscriber,3257
2020,12,4,Thursday,52,Customer,263
2020,12,4,Thursday,52,Subscriber,1346
2020,12,4,Thursday,53,Customer,555
2020,12,4,Thursday,53,Subscriber,2120
2020,12,5,Friday,49,Customer,1390
2020,12,5,Friday,49,Subscriber,4663
2020,12,5,Friday,50,Customer,713
2020,12,5,Friday,50,Subscriber,3111
2020,12,5,Friday,51,Customer,1062
2020,12,5,Friday,51,Subscriber,3888
2020,12,5,Friday,52,Customer,264
2020,12,5,Friday,52,Subscriber,577
2020,12,6,Saturday,49,Customer,1790
2020,12,6,Saturday,49,Subscriber,4185
2020,12,6,Saturday,50,Customer,543
2020,12,6,Saturday,50,Subscriber,1899
2020,12,6,Saturday,51,Customer,1488
2020,12,6,Saturday,51,Subscriber,3580
2020,12,6,Saturday,52,Customer,690
2020,12,6,Saturday,52,Subscriber,1674
2020,12,7,Sunday,50,Customer,1150
2020,12,7,Sunday,50,Subscriber,3087
2020,12,7,Sunday,51,Customer,1421
2020,12,7,Sunday,51,Subscriber,3299
2020,12,7,Sunday,52,Customer,1343
2020,12,7,Sunday,52,Subscriber,2930
2020,12,7,Sunday,53,Customer,1137
2020,12,7,Sunday,53,Subscriber,2316
2021,1,1,Monday,2,Customer,520
2021,1,1,Monday,2,Subscriber,2632
2021,1,1,Monday,3,Customer,525
2021,1,1,Monday,3,Subscriber,2807
2021,1,1,Monday,4,Customer,611
2021,1,1,Monday,4,Subscriber,2926
2021,1,1,Monday,5,Customer,399
2021,1,1,Monday,5,Subscriber,2605
2021,1,2,Tuesday,2,Customer,634
2021,1,2,Tuesday,2,Subscriber,3160
2021,1,2,Tuesday,3,Customer,707
2021,1,2,Tuesday,3,Subscriber,3427
2021,1,2,Tuesday,4,Customer,369
2021,1,2,Tuesday,4,Subscriber,2715
2021,1,2,Tuesday,5,Customer,145
2021,1,2,Tuesday,5,Subscriber,1104
2021,1,3,Wednesday,2,Customer,694
2021,1,3,Wednesday,2,Subscriber,3134
2021,1,3,Wednesday,3,Customer,759
2021,1,3,Wednesday,3,Subscriber,3645
2021,1,3,Wednesday,4,Customer,365
2021,1,3,Wednesday,4,Subscriber,2291
2021,1,3,Wednesday,5,Customer,236
2021,1,3,Wednesday,5,Subscriber,1982
2021,1,4,Thursday,2,Customer,733
2021,1,4,Thursday,2,Subscriber,3089
2021,1,4,Thursday,3,Customer,563
2021,1,4,Thursday,3,Subscriber,3005
2021,1,4,Thursday,4,Customer,677
2021,1,4,Thursday,4,Subscriber,3459
2021,1,4,Thursday,5,Customer,336
2021,1,4,Thursday,5,Subscriber,2224
2021,1,5,Friday,1,Customer,270
2021,1,5,Friday,1,Subscriber,776
2021,1,5,Friday,2,Customer,679
2021,1,5,Friday,2,Subscriber,3146
2021,1,5,Friday,3,Customer,802
2021,1,5,Friday,3,Subscriber,3281
2021,1,5,Friday,4,Customer,479
2021,1,5,Friday,4,Subscriber,2598
2021,1,5,Friday,5,Customer,551
2021,1,5,Friday,5,Subscriber,2667
2021,1,6,Saturday,1,Customer,537
2021,1,6,Saturday,1,Subscriber,1713
2021,1,6,Saturday,2,Customer,1386
2021,1,6,Saturday,2,Subscriber,3494
2021,1,6,Saturday,3,Customer,845
2021,1,6,Saturday,3,Subscriber,2406
2021,1,6,Saturday,4,Customer,789
2021,1,6,Saturday,4,Subscriber,2713
2021,1,6,Saturday,5,Customer,385
2021,1,6,Saturday,5,Subscriber,1795
2021,1,7,Sunday,2,Customer,570
2021,1,7,Sunday,2,Subscriber,1774
2021,1,7,Sunday,3,Customer,836
2021,1,7,Sunday,3,Subscriber,2421
2021,1,7,Sunday,4,Customer,606
2021,1,7,Sunday,4,Subscriber,1908
2021,1,7,Sunday,5,Customer,700
2021,1,7,Sunday,5,Subscriber,2282
2021,1,7,Sunday,6,Customer,105
2021,1,7,Sunday,6,Subscriber,370
2021,2,1,Monday,6,Customer,252
2021,2,1,Monday,6,Subscriber,1516
2021,2,1,Monday,7,Customer,80
2021,2,1,Monday,7,Subscriber,822
2021,2,1,Monday,8,Customer,33
2021,2,1,Monday,8,Subscriber,302
2021,2,1,Monday,9,Customer,202
2021,2,1,Monday,9,Subscriber,1279
2021,2,2,Tuesday,6,Customer,282
2021,2,2,Tuesday,6,Subscriber,1981
2021,2,2,Tuesday,7,Customer,138
2021,2,2,Tuesday,7,Subscriber,1121
2021,2,2,Tuesday,8,Customer,48
2021,2,2,Tuesday,8,Subscriber,225
2021,2,2,Tuesday,9,Customer,512
2021,2,2,Tuesday,9,Subscriber,2273
2021,2,3,Wednesday,6,Customer,356
2021,2,3,Wednesday,6,Subscriber,2306
2021,2,3,Wednesday,7,Customer,143
2021,2,3,Wednesday,7,Subscriber,1075
2021,2,3,Wednesday,8,Customer,80
2021,2,3,Wednesday,8,Subscriber,526
2021,2,3,Wednesday,9,Customer,519
2021,2,3,Wednesday,9,Subscriber,2577
2021,2,4,Thursday,6,Customer,197
2021,2,4,Thursday,6,Subscriber,1504
2021,2,4,Thursday,7,Customer,176
2021,2,4,Thursday,7,Subscriber,1153
2021,2,4,Thursday,8,Customer,110
2021,2,4,Thursday,8,Subscriber,678
2021,2,4,Thursday,9,Customer,550
2021,2,4,Thursday,9,Subscriber,2588
2021,2,5,Friday,6,Customer,137
2021,2,5,Friday,6,Subscriber,1123
2021,2,5,Friday,7,Customer,287
2021,2,5,Friday,7,Subscriber,1496
2021,2,5,Friday,8,Customer,145
2021,2,5,Friday,8,Subscriber,801
2021,2,5,Friday,9,Customer,878
2021,2,5,Friday,9,Subscriber,2996
2021,2,6,Saturday,6,Customer,113
2021,2,6,Saturday,6,Subscriber,699
2021,2,6,Saturday,7,Customer,135
2021,2,6,Saturday,7,Subscriber,565
2021,2,6,Saturday,8,Customer,194
2021,2,6,Saturday,8,Subscriber,912
2021,2,6,Saturday,9,Customer,2975
2021,2,6,Saturday,9,Subscriber,4193
2021,2,7,Sunday,7,Customer,77
2021,2,7,Sunday,7,Subscriber,475
2021,2,7,Sunday,8,Customer,93
2021,2,7,Sunday,8,Subscriber,381
2021,2,7,Sunday,9,Customer,174
2021,2,7,Sunday,9,Subscriber,704
2021,2,7,Sunday,10,Customer,1018
2021,2,7,Sunday,10,Subscriber,2347
2021,3,1,Monday,10,Customer,576
2021,3,1,Monday,10,Subscriber,2835
2021,3,1,Monday,11,Customer,3083
2021,3,1,Monday,11,Subscriber,5743
2021,3,1,Monday,12,Customer,357
2021,3,1,Monday,12,Subscriber,1830
2021,3,1,Monday,13,Customer,4572
2021,3,1,Monday,13,Subscriber,6405
2021,3,1,Monday,14,Customer,3220
2021,3,1,Monday,14,Subscriber,5665
2021,3,2,Tuesday,10,Customer,792
2021,3,2,Tuesday,10,Subscriber,3258
2021,3,2,Tuesday,11,Customer,3743
2021,3,2,Tuesday,11,Subscriber,6493
2021,3,2,Tuesday,12,Customer,903
2021,3,2,Tuesday,12,Subscriber,3310
2021,3,2,Tuesday,13,Customer,1396
2021,3,2,Tuesday,13,Subscriber,3889
2021,3,2,Tuesday,14,Customer,3506
2021,3,2,Tuesday,14,Subscriber,6261
2021,3,3,Wednesday,10,Customer,1457
2021,3,3,Wednesday,10,Subscriber,4193
2021,3,3,Wednesday,11,Customer,2173
2021,3,3,Wednesday,11,Subscriber,5125
2021,3,3,Wednesday,12,Customer,797
2021,3,3,Wednesday,12,Subscriber,2897
2021,3,3,Wednesday,13,Customer,2583
2021,3,3,Wednesday,13,Subscriber,5578
2021,3,3,Wednesday,14,Customer,1762
2021,3,3,Wednesday,14,Subscriber,4686
2021,3,4,Thursday,10,Customer,709
2021,3,4,Thursday,10,Subscriber,3238
2021,3,4,Thursday,11,Customer,2232
2021,3,4,Thursday,11,Subscriber,5284
2021,3,4,Thursday,12,Customer,907
2021,3,4,Thursday,12,Subscriber,2771
2021,3,4,Thursday,13,Customer,1559
2021,3,4,Thursday,13,Subscriber,4483
2021,3,5,Friday,10,Customer,1449
2021,3,5,Friday,10,Subscriber,3903
2021,3,5,Friday,11,Customer,2192
2021,3,5,Friday,11,Subscriber,4945
2021,3,5,Friday,12,Customer,2227
2021,3,5,Friday,12,Subscriber,4405
2021,3,5,Friday,13,Customer,1830
2021,3,5,Friday,13,Subscriber,4399
2021,3,6,Saturday,10,Customer,2632
2021,3,6,Saturday,10,Subscriber,4133
2021,3,6,Saturday,11,Customer,6417
2021,3,6,Saturday,11,Subscriber,6084
2021,3,6,Saturday,12,Customer,6500
2021,3,6,Saturday,12,Subscriber,6135
2021,3,6,Saturday,13,Customer,6296
2021,3,6,Saturday,13,Subscriber,6401
2021,3,7,Sunday,11,Customer,2565
2021,3,7,Sunday,11,Subscriber,3841
2021,3,7,Sunday,12,Customer,2162
2021,3,7,Sunday,12,Subscriber,3122
2021,3,7,Sunday,13,Customer,9148
2021,3,7,Sunday,13,Subscriber,6916
2021,3,7,Sunday,14,Customer,3242
2021,3,7,Sunday,14,Subscriber,4116
2021,4,1,Monday,15,Customer,4484
2021,4,1,Monday,15,Subscriber,6777
2021,4,1,Monday,16,Customer,3846
2021,4,1,Monday,16,Subscriber,7136
2021,4,1,Monday,17,Customer,1765
2021,4,1,Monday,17,Subscriber,4880
2021,4,1,Monday,18,Customer,5718
2021,4,1,Monday,18,Subscriber,8470
2021,4,2,Tuesday,15,Customer,7655
2021,4,2,Tuesday,15,Subscriber,9402
2021,4,2,Tuesday,16,Customer,3038
2021,4,2,Tuesday,16,Subscriber,6980
2021,4,2,Tuesday,17,Customer,1576
2021,4,2,Tuesday,17,Subscriber,4818
2021,4,2,Tuesday,18,Customer,7794
2021,4,2,Tuesday,18,Subscriber,10163
2021,4,3,Wednesday,15,Customer,6277
2021,4,3,Wednesday,15,Subscriber,8996
2021,4,3,Wednesday,16,Customer,2217
2021,4,3,Wednesday,16,Subscriber,6010
2021,4,3,Wednesday,17,Customer,1598
2021,4,3,Wednesday,17,Subscriber,4911
2021,4,3,Wednesday,18,Customer,1679
2021,4,3,Wednesday,18,Subscriber,5029
2021,4,4,Thursday,14,Customer,1540
2021,4,4,Thursday,14,Subscriber,4041
2021,4,4,Thursday,15,Customer,1491
2021,4,4,Thursday,15,Subscriber,3809
2021,4,4,Thursday,16,Customer,2506
2021,4,4,Thursday,16,Subscriber,6088
2021,4,4,Thursday,17,Customer,3613
2021,4,4,Thursday,17,Subscriber,7075
2021,4,4,Thursday,18,Customer,3056
2021,4,4,Thursday,18,Subscriber,6677
2021,4,5,Friday,14,Customer,3523
2021,4,5,Friday,14,Subscriber,5654
2021,4,5,Friday,15,Customer,5043
2021,4,5,Friday,15,Subscriber,7230
2021,4,5,Friday,16,Customer,4126
2021,4,5,Friday,16,Subscriber,6905
2021,4,5,Friday,17,Customer,5256
2021,4,5,Friday,17,Subscriber,7986
2021,4,5,Friday,18,Customer,4627
2021,4,5,Friday,18,Subscriber,7500
2021,4,6,Saturday,14,Customer,10979
2021,4,6,Saturday,14,Subscriber,8412
2021,4,6,Saturday,15,Customer,2233
